%"Dk
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk]
%Num. Points : [5]
%Matrix Size : scalar
%Type : Real","freq
%References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Real","S(1,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(1,2)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
%Complex Format : Mag/Deg","S(2,1)
%References : []
%Dependency : [Dk,freq]
%Num. Points : [5,2001]
%Matrix Size : scalar
%Type : Complex
1.000537800,4.103000000 GHz,0.620188328 / -83.920003582 ,0.210725458 / 34.062375365 ,0.210725458 / 34.062375365 ,0.636646771 / 152.785450761 
1.000537800,4.104000000 GHz,0.623518082 / -84.819202516 ,0.206392818 / 35.241635182 ,0.206392818 / 35.241635182 ,0.639452759 / 151.958280308 
1.000537800,4.105000000 GHz,0.626857058 / -85.714363818 ,0.202165576 / 36.418415131 ,0.202165576 / 36.418415131 ,0.642256156 / 151.135071814 
1.000537800,4.106000000 GHz,0.630204610 / -86.605497680 ,0.198038431 / 37.591144994 ,0.198038431 / 37.591144994 ,0.645055141 / 150.315792331 
1.000537800,4.107000000 GHz,0.633560045 / -87.492619413 ,0.194005846 / 38.758275107 ,0.194005846 / 38.758275107 ,0.647847865 / 149.500403783 
1.000537800,4.108000000 GHz,0.636922628 / -88.375749448 ,0.190062094 / 39.918288748 ,0.190062094 / 39.918288748 ,0.650632455 / 148.688862790 
1.000537800,4.109000000 GHz,0.640291576 / -89.254913337 ,0.186201301 / 41.069713964 ,0.186201301 / 41.069713964 ,0.653407019 / 147.881120503 
1.000537800,4.110000000 GHz,0.643666063 / -90.130141757 ,0.182417493 / 42.211134654 ,0.182417493 / 42.211134654 ,0.656169643 / 147.077122443 
1.000537800,4.111000000 GHz,0.646200147 / -91.011769720 ,0.179861503 / 43.580509910 ,0.179861503 / 43.580509910 ,0.658271221 / 146.263397309 
1.000537800,4.112000000 GHz,0.647704922 / -91.903246858 ,0.178780700 / 45.212620248 ,0.178780700 / 45.212620248 ,0.659581520 / 145.436123265 
1.000537800,4.113000000 GHz,0.649231794 / -92.792093902 ,0.177719460 / 46.802464082 ,0.177719460 / 46.802464082 ,0.660910387 / 144.611772870 
1.000537800,4.114000000 GHz,0.650780156 / -93.678206638 ,0.176662540 / 48.350158451 ,0.176662540 / 48.350158451 ,0.662256028 / 143.790444631 
1.000537800,4.115000000 GHz,0.652349240 / -94.561492656 ,0.175595506 / 49.856352600 ,0.175595506 / 49.856352600 ,0.663616583 / 142.972228655 
1.000537800,4.116000000 GHz,0.653938116 / -95.441870448 ,0.174504875 / 51.322185973 ,0.174504875 / 51.322185973 ,0.664990125 / 142.157206415 
1.000537800,4.117000000 GHz,0.655545689 / -96.319268524 ,0.173378224 / 52.749244340 ,0.173378224 / 52.749244340 ,0.666374663 / 141.345450509 
1.000537800,4.118000000 GHz,0.657170706 / -97.193624560 ,0.172204290 / 54.139515868 ,0.172204290 / 54.139515868 ,0.667768146 / 140.537024397 
1.000537800,4.119000000 GHz,0.658811758 / -98.064884604 ,0.170973032 / 55.495348596 ,0.170973032 / 55.495348596 ,0.669168463 / 139.731982137 
1.000537800,4.120000000 GHz,0.660467287 / -98.933002329 ,0.169675687 / 56.819410368 ,0.169675687 / 56.819410368 ,0.670573449 / 138.930368105 
1.000537800,4.121000000 GHz,0.661513777 / -99.799343037 ,0.169567230 / 58.166746871 ,0.169567230 / 58.166746871 ,0.671443908 / 138.126017627 
1.000537800,4.122000000 GHz,0.661611400 / -100.669306922 ,0.171318518 / 59.511557613 ,0.171318518 / 59.511557613 ,0.671515623 / 137.313839666 
1.000537800,4.123000000 GHz,0.661698375 / -101.542097388 ,0.172948109 / 60.758936163 ,0.172948109 / 60.758936163 ,0.671614127 / 136.502592455 
1.000537800,4.124000000 GHz,0.661772272 / -102.416879833 ,0.174383407 / 61.924116926 ,0.174383407 / 61.924116926 ,0.671739649 / 135.692436753 
1.000537800,4.125000000 GHz,0.661831320 / -103.292829645 ,0.175566702 / 63.026934228 ,0.175566702 / 63.026934228 ,0.671892330 / 134.883537902 
1.000537800,4.126000000 GHz,0.661874213 / -104.169103194 ,0.176458390 / 64.090161150 ,0.176458390 / 64.090161150 ,0.672072219 / 134.076065720 
1.000537800,4.127000000 GHz,0.661900235 / -105.044807708 ,0.177038809 / 65.137922557 ,0.177038809 / 65.137922557 ,0.672279266 / 133.270194351 
1.000537800,4.128000000 GHz,0.661909643 / -105.918984501 ,0.177308730 / 66.194215897 ,0.177308730 / 66.194215897 ,0.672513317 / 132.466102091 
1.000537800,4.129000000 GHz,0.661904197 / -106.790615997 ,0.177288593 / 67.281539345 ,0.177288593 / 67.281539345 ,0.672774108 / 131.663971170 
1.000537800,4.130000000 GHz,0.661887665 / -107.658660574 ,0.177016556 / 68.419619734 ,0.177016556 / 68.419619734 ,0.673061259 / 130.863987480 
1.000537800,4.131000000 GHz,0.661340341 / -108.523002218 ,0.177460894 / 69.441446636 ,0.177460894 / 69.441446636 ,0.672907859 / 130.063295202 
1.000537800,4.132000000 GHz,0.659812371 / -109.389844070 ,0.179471591 / 70.141245663 ,0.179471591 / 70.141245663 ,0.671900875 / 129.257059955 
1.000537800,4.133000000 GHz,0.658304280 / -110.260377422 ,0.181315658 / 70.843230674 ,0.181315658 / 70.843230674 ,0.670923809 / 128.450028141 
1.000537800,4.134000000 GHz,0.656816577 / -111.134576122 ,0.182988404 / 71.551527311 ,0.182988404 / 71.551527311 ,0.669978319 / 127.642307374 
1.000537800,4.135000000 GHz,0.655349591 / -112.012394303 ,0.184486601 / 72.270269013 ,0.184486601 / 72.270269013 ,0.669066065 / 126.834016037 
1.000537800,4.136000000 GHz,0.653903474 / -112.893763132 ,0.185808543 / 73.003591617 ,0.185808543 / 73.003591617 ,0.668188705 / 126.025283779 
1.000537800,4.137000000 GHz,0.652478210 / -113.778587559 ,0.186954119 / 73.755626772 ,0.186954119 / 73.755626772 ,0.667347896 / 125.216252053 
1.000537800,4.138000000 GHz,0.651073628 / -114.666743113 ,0.187924866 / 74.530493271 ,0.187924866 / 74.530493271 ,0.666545285 / 124.407074692 
1.000537800,4.139000000 GHz,0.649689415 / -115.558072806 ,0.188724024 / 75.332285336 ,0.188724024 / 75.332285336 ,0.665782510 / 123.597918514 
1.000537800,4.140000000 GHz,0.648325135 / -116.452384207 ,0.189356589 / 76.165056858 ,0.189356589 / 76.165056858 ,0.665061191 / 122.788963973 
1.000537800,4.141000000 GHz,0.646452327 / -117.344757198 ,0.190183941 / 76.910022992 ,0.190183941 / 76.910022992 ,0.663974052 / 121.979058790 
